iter	Passed	Remaining
174	10712	50502
175	10772	50436
176	10796	50199
177	10864	50172
178	10927	50121
179	10988	50060
180	11049	49996
181	11109	49932
182	11170	49870
183	11201	49674
184	11231	49481
185	11252	49245
186	11313	49186
187	11375	49130
188	11435	49069
189	11497	49013
190	11518	48786
191	11538	48559
192	11560	48337
193	11622	48288
194	11683	48232
195	11743	48171
196	11803	48114
197	11864	48055
198	11925	48002
199	11985	47943
200	12006	47727
201	12066	47668
202	12126	47610
203	12188	47557
204	12198	47308
205	12260	47255
206	12322	47207
207	12385	47161
208	12450	47121
209	12517	47090
210	12574	47021
211	12635	46966
212	12703	46936
213	12827	47112
214	12893	47074
215	12977	47101
216	13053	47100
217	13104	47009
218	13167	46956
219	13225	46892
220	13285	46830
221	13345	46769
222	13378	46613
223	13437	46550
224	13498	46494
225	13558	46436
226	13622	46389
227	13684	46334
228	13745	46277
229	13807	46226
230	13867	46163
231	13926	46100
232	13946	45911
233	14006	45851
234	14066	45792
235	14127	45736
236	14188	45679
237	14248	45619
238	14307	45556
239	14373	45517
240	14435	45462
241	14494	45400
242	14556	45345
243	14616	45288
244	14677	45231
245	14739	45177
246	14800	45119
247	14859	45057
248	14928	45025
249	14989	44968
250	15114	45102
251	15183	45068
252	15267	45077
253	15326	45013
254	15387	44954
255	15447	44894
256	15508	44835
257	15567	44771
258	15631	44721
259	15692	44663
260	15759	44621
261	15780	44451
262	15843	44398
263	15905	44343
264	15963	44277
265	16040	44262
266	16102	44206
267	16165	44152
268	16243	44141
269	16303	44079
270	16365	44022
271	16425	43961
272	16485	43901
273	16548	43847
274	16610	43792
275	16673	43736
276	16734	43678
277	16794	43617
278	16853	43554
279	16913	43492
280	16974	43431
281	17041	43389
282	17103	43332
283	17163	43270
284	17223	43210
285	17283	43149
286	17391	43205
287	17479	43212
288	17572	43231
289	17635	43176
290	17694	43112
291	17754	43049
292	17814	42986
293	17873	42921
294	17933	42858
295	17993	42796
296	18054	42734
297	18113	42669
298	18174	42608
299	18243	42568
300	18304	42507
301	18364	42445
302	18423	42381
303	18483	42318
304	18548	42267
305	18609	42206
306	18684	42177
307	18749	42126
308	18808	42060
309	18867	41995
310	18929	41936
311	18992	41880
312	19052	41817
313	19112	41755
314	19183	41715
315	19243	41653
316	19304	41591
317	19363	41529
318	19425	41468
319	19484	41405
320	19544	41342
321	19617	41307
322	19735	41366
323	19806	41325
324	19884	41297
325	19943	41232
326	20002	41167
327	20061	41102
328	20122	41040
329	20185	40982
330	20245	40919
331	20305	40854
332	20365	40792
333	20426	40730
334	20486	40667
335	20550	40610
336	20613	40553
337	20675	40494
338	20736	40433
339	20797	40371
340	20856	40306
341	20925	40260
342	20984	40194
343	21043	40129
344	21103	40066
345	21167	40009
346	21227	39946
347	21288	39884
348	21350	39825
349	21411	39763
350	21470	39698
351	21531	39636
352	21591	39573
353	21651	39511
354	21712	39449
355	21772	39386
356	21832	39322
357	21892	39258
358	21952	39196
359	22081	39256
360	22142	39193
361	22233	39185
362	22293	39120
363	22352	39055
364	22413	38993
365	22473	38928
366	22533	38865
367	22596	38807
368	22656	38742
369	22718	38683
370	22779	38620
371	22839	38556
372	22900	38494
373	22960	38430
374	23020	38367
375	23082	38306
376	23143	38244
377	23203	38182
378	23263	38117
379	23330	38066
380	23390	38002
381	23450	37937
382	23511	37875
383	23571	37812
384	23634	37753
385	23694	37690
386	23755	37628
387	23815	37564
388	23880	37509
389	23940	37446
390	24000	37381
391	24060	37318
392	24121	37256
393	24183	37195
394	24243	37132
395	24375	37179
396	24443	37127
397	24542	37122
398	24603	37059
399	24680	37020
400	24740	36956
401	24800	36892
402	24860	36827
403	24919	36762
404	24979	36698
405	25039	36634
406	25099	36569
407	25159	36505
408	25219	36442
409	25279	36377
410	25339	36313
411	25400	36250
412	25460	36187
413	25521	36124
414	25583	36063
415	25643	35999
416	25702	35933
417	25761	35868
418	25820	35803
419	25879	35738
420	25940	35675
421	26003	35616
422	26064	35553
423	26125	35490
424	26185	35427
425	26247	35366
426	26308	35304
427	26381	35258
428	26443	35196
429	26505	35134
430	26574	35082
431	26700	35106
432	26765	35048
433	26845	35009
434	26905	34946
435	26967	34884
436	27029	34822
437	27088	34757
438	27150	34695
439	27210	34632
440	27270	34567
441	27330	34502
442	27389	34437
443	27448	34372
444	27509	34309
445	27577	34255
446	27642	34197
447	27700	34131
448	27760	34066
449	27819	34001
450	27891	33952
451	27950	33887
452	28010	33822
453	28070	33758
454	28129	33693
455	28192	33632
456	28251	33568
457	28312	33504
458	28372	33440
459	28433	33378
460	28497	33318
461	28557	33255
462	28619	33193
463	28679	33129
464	28740	33066
465	28800	33003
466	28861	32939
467	28985	32949
468	29052	32893
469	29142	32862
470	29202	32798
471	29264	32736
472	29327	32675
473	29387	32611
474	29447	32547
475	29508	32483
476	29580	32432
477	29652	32382
478	29711	32316
479	29772	32253
480	29834	32191
481	29895	32128
482	29958	32066
483	30019	32004
484	30079	31939
485	30140	31876
486	30199	31812
487	30259	31747
488	30318	31682
489	30378	31618
490	30438	31554
491	30499	31491
492	30573	31441
493	30635	31379
494	30697	31317
495	30757	31253
496	30817	31189
497	30876	31124
498	30936	31060
499	30996	30996
500	31056	30932
501	31116	30868
502	31186	30814
503	31310	30813
504	31402	30780
505	31466	30720
506	31528	30657
507	31590	30595
508	31649	30530
509	31709	30465
510	31769	30401
511	31829	30337
512	31891	30274
513	31950	30209
514	32019	30154
515	32078	30089
516	32138	30024
517	32216	29977
518	32277	29914
519	32343	29855
520	32408	29795
521	32469	29732
522	32531	29670
523	32593	29607
524	32654	29544
525	32714	29480
526	32774	29416
527	32834	29352
528	32899	29292
529	32958	29227
530	33019	29163
531	33079	29099
532	33138	29035
533	33199	28971
534	33261	28909
535	33328	28851
536	33388	28787
537	33448	28723
538	33589	28728
539	33656	28669
540	33745	28631
541	33806	28566
542	33866	28503
543	33927	28439
544	33995	28381
545	34074	28332
546	34137	28271
547	34198	28207
548	34259	28143
549	34319	28079
550	34378	28014
551	34438	27950
552	34501	27887
553	34561	27824
554	34626	27763
555	34687	27700
556	34748	27636
557	34808	27572
558	34868	27508
559	34928	27443
560	34987	27378
561	35047	27314
562	35107	27250
563	35165	27184
564	35231	27125
565	35292	27061
566	35353	26998
567	35413	26934
568	35474	26871
569	35535	26807
570	35596	26744
571	35656	26680
572	35715	26614
573	35775	26551
574	35892	26529
575	35973	26480
576	36075	26447
577	36136	26383
578	36196	26319
579	36255	26254
580	36315	26189
581	36374	26124
582	36434	26060
583	36497	25998
584	36557	25933
585	36635	25882
586	36694	25817
587	36754	25753
588	36814	25689
589	36875	25625
590	36936	25561
591	36995	25496
592	37055	25432
593	37114	25367
594	37173	25303
595	37234	25239
596	37294	25175
597	37355	25111
598	37414	25047
599	37473	24982
600	37533	24918
601	37595	24855
602	37655	24791
603	37714	24726
604	37773	24662
605	37832	24597
606	37893	24533
607	37952	24469
608	38013	24405
609	38082	24347
610	38145	24285
611	38275	24266
612	38350	24211
613	38431	24160
614	38494	24098
615	38553	24033
616	38636	23983
617	38697	23919
618	38757	23855
619	38817	23791
620	38878	23727
621	38938	23663
622	38997	23599
623	39058	23535
624	39117	23470
625	39177	23406
626	39239	23343
627	39297	23278
628	39356	23213
629	39415	23149
630	39476	23085
631	39537	23021
632	39599	22958
633	39661	22896
634	39721	22832
635	39782	22768
636	39842	22704
637	39902	22640
638	39962	22576
639	40022	22512
640	40088	22452
641	40150	22389
642	40211	22326
643	40272	22262
644	40331	22198
645	40392	22134
646	40452	22070
647	40520	22011
648	40642	21980
649	40709	21920
650	40798	21871
651	40861	21809
652	40933	21751
653	40994	21687
654	41054	21624
655	41113	21559
656	41173	21495
657	41232	21430
658	41292	21366
659	41353	21303
660	41413	21239
661	41476	21176
662	41541	21115
663	41603	21052
664	41663	20988
665	41739	20932
666	41801	20869
667	41861	20805
668	41924	20742
669	41984	20678
670	42044	20615
671	42105	20551
672	42167	20488
673	42227	20424
674	42288	20360
675	42347	20296
676	42416	20237
677	42478	20174
678	42540	20111
679	42600	20047
680	42660	19983
681	42721	19920
682	42781	19856
683	42849	19795
684	42969	19759
685	43065	19712
686	43129	19650
687	43189	19586
688	43249	19522
689	43311	19458
690	43371	19394
691	43431	19330
692	43491	19266
693	43552	19203
694	43614	19140
695	43672	19075
696	43731	19011
697	43791	18946
698	43851	18883
699	43910	18818
700	43970	18754
701	44030	18691
702	44103	18632
703	44165	18569
704	44225	18505
705	44284	18441
706	44343	18377
707	44403	18313
708	44463	18249
709	44524	18185
710	44585	18122
711	44644	18058
712	44704	17994
713	44764	17930
714	44823	17866
715	44889	17805
716	44953	17743
717	45014	17679
718	45074	17616
719	45142	17555
720	45269	17517
721	45360	17465
722	45424	17403
723	45482	17338
724	45542	17274
725	45604	17211
726	45664	17147
727	45723	17083
728	45783	17019
729	45843	16955
730	45903	16891
731	45963	16828
732	46025	16765
733	46088	16702
734	46150	16639
735	46211	16575
736	46269	16511
737	46329	16447
738	46391	16384
739	46452	16321
740	46513	16257
741	46574	16194
742	46633	16130
743	46699	16068
744	46759	16004
745	46820	15941
746	46879	15877
747	46940	15814
748	47005	15752
749	47064	15688
750	47123	15624
751	47181	15560
752	47242	15496
753	47300	15432
754	47361	15369
755	47422	15305
756	47519	15254
757	47634	15207
758	47720	15152
759	47781	15088
760	47841	15025
761	47900	14961
762	47960	14897
763	48021	14833
764	48082	14770
765	48143	14706
766	48204	14643
767	48270	14581
768	48330	14518
769	48391	14454
770	48450	14390
771	48512	14327
772	48575	14264
773	48638	14201
774	48697	14138
775	48758	14074
776	48819	14011
777	48878	13947
778	48937	13883
779	48997	13819
780	49061	13757
781	49121	13693
782	49181	13630
783	49243	13567
784	49302	13503
785	49361	13439
786	49421	13375
787	49481	13312
788	49548	13250
789	49613	13188
790	49672	13124
791	49732	13061
792	49874	13019
793	49967	12963
794	50030	12900
795	50089	12837
796	50157	12775
797	50218	12711
798	50278	12648
799	50339	12584
800	50398	12520
801	50459	12457
802	50522	12394
803	50583	12331
804	50658	12271
805	50719	12207
806	50781	12144
807	50840	12080
808	50906	12018
809	50968	11955
810	51028	11891
811	51088	11828
812	51148	11764
813	51206	11700
814	51267	11637
815	51328	11573
816	51389	11510
817	51449	11447
818	51509	11383
819	51570	11320
820	51629	11256
821	51689	11193
822	51749	11129
823	51808	11065
824	51866	11001
825	51924	10938
826	51984	10874
827	52053	10812
828	52172	10761
829	52244	10700
830	52330	10642
831	52391	10578
832	52451	10515
833	52516	10452
834	52578	10389
835	52638	10326
836	52698	10262
837	52760	10199
838	52819	10135
839	52880	10072
840	52940	10008
841	53007	9946
842	53070	9883
843	53130	9820
844	53205	9759
845	53266	9696
846	53325	9632
847	53386	9569
848	53446	9505
849	53506	9442
850	53567	9378
851	53627	9315
852	53688	9252
853	53749	9188
854	53809	9125
855	53869	9062
856	53928	8998
857	54002	8937
858	54063	8874
859	54137	8813
860	54197	8749
861	54256	8686
862	54317	8622
863	54378	8559
864	54479	8502
865	54566	8443
866	54666	8385
867	54725	8322
868	54785	8258
869	54846	8195
870	54906	8131
871	54966	8068
872	55025	8004
873	55091	7942
874	55152	7878
875	55214	7815
876	55274	7752
877	55335	7689
878	55395	7625
879	55454	7562
880	55515	7498
881	55577	7435
882	55640	7372
883	55703	7309
884	55764	7246
885	55825	7182
886	55885	7119
887	55946	7056
888	56006	6992
889	56066	6929
890	56129	6866
891	56189	6803
892	56256	6740
893	56316	6677
894	56376	6614
895	56438	6550
896	56502	6488
897	56564	6424
898	56627	6361
899	56701	6300
900	56837	6245
901	56932	6185
902	56995	6122
903	57055	6059
904	57116	5995
905	57177	5932
906	57237	5868
907	57305	5806
908	57367	5743
909	57427	5679
910	57487	5616
911	57549	5553
912	57612	5489
913	57673	5426
914	57734	5363
915	57793	5299
916	57854	5236
917	57916	5173
918	57974	5109
919	58034	5046
920	58093	4983
921	58155	4919
922	58221	4857
923	58282	4793
924	58343	4730
925	58404	4667
926	58465	4604
927	58524	4540
928	58586	4477
929	58646	4414
930	58706	4350
931	58765	4287
932	58826	4224
933	58886	4161
934	58946	4097
935	59007	4034
936	59105	3974
937	59188	3912
938	59283	3851
939	59344	3787
940	59405	3724
941	59463	3661
942	59522	3597
943	59585	3534
944	59644	3471
945	59703	3408
946	59763	3344
947	59822	3281
948	59883	3218
949	59943	3154
950	60005	3091
951	60065	3028
952	60126	2965
953	60188	2902
954	60248	2838
955	60314	2775
956	60373	2712
957	60434	2649
958	60500	2586
959	60563	2523
960	60623	2460
961	60685	2397
962	60745	2333
963	60806	2270
964	60866	2207
965	60926	2144
966	60986	2081
967	61045	2018
968	61106	1954
969	61166	1891
970	61224	1828
971	61283	1765
972	61385	1703
973	61480	1641
974	61568	1578
975	61636	1515
976	61696	1452
977	61756	1389
978	61817	1326
979	61875	1262
980	61935	1199
981	61996	1136
982	62055	1073
983	62119	1010
984	62180	946
985	62240	883
986	62301	820
987	62362	757
988	62422	694
989	62483	631
990	62544	568
991	62605	504
992	62665	441
993	62725	378
994	62785	315
995	62844	252
996	62903	189
997	62965	126
998	63025	63
999	63085	0
